# x_traj1  y_traj1 x_traj2  y_traj2 ...  
0.00348312 0.76931969 0.00441366 0.65856105 0.00482810 0.56357980 0.00489361 0.47321728 0.00462995 0.38101395 0.00394804 0.27886876 
0.00358559 0.76931459 0.00454349 0.65855515 0.00497012 0.56357387 0.00503755 0.47321178 0.00476612 0.38100924 0.00406416 0.27886521 
0.00368806 0.76930933 0.00467332 0.65854907 0.00511214 0.56356776 0.00518149 0.47320612 0.00490230 0.38100439 0.00418027 0.27886155 
0.00379053 0.76930393 0.00480316 0.65854282 0.00525416 0.56356149 0.00532543 0.47320029 0.00503847 0.38099941 0.00429638 0.27885779 
0.00389301 0.76929837 0.00493300 0.65853639 0.00539618 0.56355503 0.00546936 0.47319431 0.00517465 0.38099428 0.00441250 0.27885393 
0.00399548 0.76929266 0.00506284 0.65852979 0.00553820 0.56354841 0.00561330 0.47318816 0.00531083 0.38098902 0.00452861 0.27884996 
0.00409796 0.76928681 0.00519268 0.65852302 0.00568023 0.56354160 0.00575725 0.47318186 0.00544700 0.38098361 0.00464472 0.27884589 
0.00420044 0.76928080 0.00532253 0.65851607 0.00582225 0.56353463 0.00590119 0.47317539 0.00558318 0.38097807 0.00476084 0.27884171 
0.00430292 0.76927465 0.00545237 0.65850895 0.00596428 0.56352748 0.00604513 0.47316876 0.00571936 0.38097239 0.00487695 0.27883743 
0.00440541 0.76926834 0.00558222 0.65850166 0.00610631 0.56352015 0.00618907 0.47316196 0.00585553 0.38096657 0.00499306 0.27883304 
0.00450790 0.76926188 0.00571207 0.65849419 0.00624834 0.56351265 0.00633302 0.47315501 0.00599171 0.38096062 0.00510917 0.27882855 
0.00461039 0.76925528 0.00584193 0.65848655 0.00639037 0.56350498 0.00647696 0.47314789 0.00612789 0.38095452 0.00522528 0.27882396 
0.00471288 0.76924852 0.00597178 0.65847873 0.00653240 0.56349713 0.00662091 0.47314061 0.00626407 0.38094829 0.00534139 0.27881926 
0.00481538 0.76924161 0.00610164 0.65847075 0.00667443 0.56348911 0.00676485 0.47313317 0.00640024 0.38094192 0.00545750 0.27881445 
0.00491787 0.76923455 0.00623150 0.65846258 0.00681647 0.56348092 0.00690880 0.47312557 0.00653642 0.38093541 0.00557361 0.27880955 
0.00502037 0.76922735 0.00636136 0.65845425 0.00695851 0.56347255 0.00705275 0.47311781 0.00667260 0.38092876 0.00568972 0.27880453 
0.00512288 0.76921999 0.00649123 0.65844574 0.00710055 0.56346400 0.00719670 0.47310988 0.00680877 0.38092197 0.00580583 0.27879942 
0.00522539 0.76921248 0.00662109 0.65843706 0.00724259 0.56345528 0.00734065 0.47310180 0.00694495 0.38091504 0.00592193 0.27879419 
0.00532789 0.76920482 0.00675096 0.65842820 0.00738463 0.56344639 0.00748460 0.47309355 0.00708113 0.38090798 0.00603804 0.27878887 
0.00543041 0.76919701 0.00688084 0.65841917 0.00752668 0.56343732 0.00762855 0.47308514 0.00721731 0.38090078 0.00615415 0.27878344 
0.00553292 0.76918906 0.00701071 0.65840996 0.00766872 0.56342808 0.00777250 0.47307657 0.00735349 0.38089344 0.00627025 0.27877791 
0.00563544 0.76918095 0.00714059 0.65840059 0.00781077 0.56341866 0.00791646 0.47306783 0.00748966 0.38088596 0.00638636 0.27877227 
0.00573796 0.76917269 0.00727047 0.65839104 0.00795282 0.56340907 0.00806041 0.47305894 0.00762584 0.38087834 0.00650246 0.27876652 
0.00584049 0.76916428 0.00740036 0.65838131 0.00809488 0.56339930 0.00820437 0.47304988 0.00776202 0.38087058 0.00661857 0.27876068 
0.00594302 0.76915572 0.00753024 0.65837141 0.00823693 0.56338936 0.00834832 0.47304066 0.00789820 0.38086269 0.00673467 0.27875473 
0.00604555 0.76914701 0.00766013 0.65836134 0.00837899 0.56337925 0.00849228 0.47303128 0.00803438 0.38085465 0.00685077 0.27874867 
0.00614809 0.76913815 0.00779002 0.65835109 0.00852105 0.56336896 0.00863624 0.47302174 0.00817056 0.38084648 0.00696687 0.27874251 
0.00625062 0.76912914 0.00791992 0.65834067 0.00866311 0.56335850 0.00878020 0.47301204 0.00830674 0.38083817 0.00708298 0.27873624 
0.00635317 0.76911998 0.00804982 0.65833008 0.00880517 0.56334786 0.00892416 0.47300217 0.00844292 0.38082972 0.00719908 0.27872987 
0.00645571 0.76911067 0.00817972 0.65831931 0.00894724 0.56333705 0.00906813 0.47299215 0.00857910 0.38082113 0.00731518 0.27872340 
0.00655826 0.76910121 0.00830962 0.65830837 0.00908930 0.56332606 0.00921209 0.47298196 0.00871528 0.38081241 0.00743128 0.27871682 
0.00666082 0.76909160 0.00843953 0.65829726 0.00923137 0.56331490 0.00935606 0.47297161 0.00885146 0.38080354 0.00754737 0.27871014 
0.00676337 0.76908184 0.00856944 0.65828597 0.00937345 0.56330357 0.00950002 0.47296110 0.00898764 0.38079454 0.00766347 0.27870336 
0.00686593 0.76907193 0.00869936 0.65827451 0.00951552 0.56329206 0.00964399 0.47295043 0.00912382 0.38078540 0.00777957 0.27869646 
0.00696850 0.76906187 0.00882928 0.65826288 0.00965760 0.56328038 0.00978796 0.47293959 0.00926000 0.38077612 0.00789567 0.27868947 
0.00707107 0.76905165 0.00895920 0.65825107 0.00979968 0.56326852 0.00993193 0.47292859 0.00939618 0.38076670 0.00801176 0.27868237 
0.00717364 0.76904129 0.00908912 0.65823908 0.00994176 0.56325649 0.01007590 0.47291744 0.00953236 0.38075715 0.00812786 0.27867517 
0.00727622 0.76903078 0.00921905 0.65822693 0.01008384 0.56324428 0.01021987 0.47290612 0.00966854 0.38074745 0.00824395 0.27866786 
0.00737880 0.76902012 0.00934898 0.65821460 0.01022593 0.56323190 0.01036385 0.47289464 0.00980472 0.38073762 0.00836005 0.27866045 
0.00748138 0.76900931 0.00947892 0.65820210 0.01036802 0.56321935 0.01050782 0.47288299 0.00994090 0.38072765 0.00847614 0.27865293 
0.00758397 0.76899834 0.00960886 0.65818942 0.01051011 0.56320662 0.01065180 0.47287119 0.01007708 0.38071754 0.00859223 0.27864531 
0.00768657 0.76898723 0.00973880 0.65817657 0.01065221 0.56319372 0.01079578 0.47285922 0.01021326 0.38070729 0.00870832 0.27863758 
0.00778916 0.76897597 0.00986875 0.65816354 0.01079430 0.56318064 0.01093976 0.47284709 0.01034944 0.38069691 0.00882441 0.27862975 
0.00789177 0.76896455 0.00999870 0.65815035 0.01093640 0.56316739 0.01108374 0.47283481 0.01048563 0.38068638 0.00894050 0.27862182 
0.00799437 0.76895299 0.01012866 0.65813697 0.01107851 0.56315396 0.01122772 0.47282236 0.01062181 0.38067572 0.00905659 0.27861378 
0.00809698 0.76894128 0.01025862 0.65812343 0.01122061 0.56314036 0.01137170 0.47280974 0.01075799 0.38066492 0.00917268 0.27860564 
0.00819960 0.76892941 0.01038858 0.65810971 0.01136272 0.56312659 0.01151569 0.47279697 0.01089417 0.38065398 0.00928877 0.27859739 
0.00830222 0.76891740 0.01051855 0.65809582 0.01150483 0.56311264 0.01165968 0.47278403 0.01103036 0.38064290 0.00940485 0.27858904 
0.00840485 0.76890523 0.01064852 0.65808175 0.01164695 0.56309852 0.01180366 0.47277094 0.01116654 0.38063168 0.00952094 0.27858059 
0.00850748 0.76889292 0.01077849 0.65806751 0.01178906 0.56308422 0.01194765 0.47275768 0.01130272 0.38062033 0.00963702 0.27857203 
0.00861011 0.76888045 0.01090847 0.65805310 0.01193118 0.56306975 0.01209165 0.47274426 0.01143890 0.38060883 0.00975310 0.27856336 
0.00871275 0.76886784 0.01103845 0.65803851 0.01207331 0.56305510 0.01223564 0.47273068 0.01157509 0.38059720 0.00986919 0.27855459 
0.00881540 0.76885507 0.01116844 0.65802375 0.01221543 0.56304028 0.01237963 0.47271693 0.01171127 0.38058543 0.00998527 0.27854572 
0.00891805 0.76884216 0.01129843 0.65800882 0.01235756 0.56302529 0.01252363 0.47270303 0.01184746 0.38057352 0.01010135 0.27853675 
0.00902070 0.76882909 0.01142843 0.65799371 0.01249970 0.56301012 0.01266763 0.47268896 0.01198364 0.38056148 0.01021743 0.27852766 
0.00912336 0.76881587 0.01155843 0.65797843 0.01264183 0.56299477 0.01281163 0.47267473 0.01211982 0.38054929 0.01033351 0.27851848 
0.00922603 0.76880251 0.01168844 0.65796297 0.01278397 0.56297926 0.01295563 0.47266034 0.01225601 0.38053697 0.01044959 0.27850919 
0.00932870 0.76878899 0.01181845 0.65794735 0.01292611 0.56296357 0.01309963 0.47264579 0.01239219 0.38052451 0.01056566 0.27849980 
0.00943137 0.76877532 0.01194846 0.65793154 0.01306826 0.56294770 0.01324364 0.47263108 0.01252838 0.38051191 0.01068174 0.27849030 
0.00953405 0.76876151 0.01207848 0.65791557 0.01321041 0.56293166 0.01338764 0.47261621 0.01266456 0.38049917 0.01079781 0.27848070 
0.00963674 0.76874754 0.01220851 0.65789942 0.01335256 0.56291545 0.01353165 0.47260117 0.01280075 0.38048629 0.01091389 0.27847099 
0.00973943 0.76873342 0.01233854 0.65788310 0.01349471 0.56289906 0.01367566 0.47258598 0.01293693 0.38047328 0.01102996 0.27846118 
0.00984213 0.76871915 0.01246857 0.65786660 0.01363687 0.56288250 0.01381967 0.47257062 0.01307312 0.38046013 0.01114603 0.27845126 
0.00994483 0.76870473 0.01259861 0.65784993 0.01377903 0.56286576 0.01396369 0.47255510 0.01320931 0.38044684 0.01126210 0.27844125 
0.01004754 0.76869016 0.01272865 0.65783308 0.01392120 0.56284885 0.01410770 0.47253942 0.01334549 0.38043341 0.01137817 0.27843112 
0.01015025 0.76867545 0.01285870 0.65781607 0.01406337 0.56283176 0.01425172 0.47252357 0.01348168 0.38041984 0.01149424 0.27842090 
0.01025298 0.76866058 0.01298875 0.65779888 0.01420554 0.56281450 0.01439574 0.47250757 0.01361787 0.38040613 0.01161031 0.27841056 
0.01035570 0.76864556 0.01311881 0.65778151 0.01434772 0.56279707 0.01453976 0.47249140 0.01375405 0.38039229 0.01172637 0.27840013 
0.01045843 0.76863039 0.01324888 0.65776397 0.01448990 0.56277946 0.01468378 0.47247508 0.01389024 0.38037831 0.01184244 0.27838959 
0.01056117 0.76861507 0.01337895 0.65774626 0.01463208 0.56276168 0.01482781 0.47245859 0.01402643 0.38036419 0.01195850 0.27837894 
0.01066391 0.76859959 0.01350902 0.65772837 0.01477427 0.56274372 0.01497183 0.47244194 0.01416261 0.38034993 0.01207457 0.27836820 
0.01076666 0.76858397 0.01363910 0.65771032 0.01491646 0.56272559 0.01511586 0.47242512 0.01429880 0.38033553 0.01219063 0.27835734 
0.01086942 0.76856820 0.01376918 0.65769208 0.01505865 0.56270729 0.01525989 0.47240815 0.01443499 0.38032100 0.01230669 0.27834639 
0.01097218 0.76855228 0.01389927 0.65767368 0.01520085 0.56268881 0.01540392 0.47239102 0.01457118 0.38030632 0.01242275 0.27833533 
0.01107495 0.76853621 0.01402937 0.65765510 0.01534305 0.56267016 0.01554796 0.47237372 0.01470737 0.38029151 0.01253881 0.27832416 
0.01117773 0.76851999 0.01415947 0.65763634 0.01548526 0.56265133 0.01569199 0.47235626 0.01484356 0.38027656 0.01265487 0.27831289 
0.01128051 0.76850361 0.01428958 0.65761741 0.01562747 0.56263233 0.01583603 0.47233865 0.01497975 0.38026147 0.01277092 0.27830152 
0.01138329 0.76848709 0.01441969 0.65759831 0.01576968 0.56261316 0.01598007 0.47232087 0.01511594 0.38024625 0.01288698 0.27829004 
0.01148609 0.76847042 0.01454981 0.65757904 0.01591190 0.56259381 0.01612412 0.47230292 0.01525213 0.38023088 0.01300303 0.27827846 
0.01158889 0.76845359 0.01467993 0.65755959 0.01605412 0.56257428 0.01626816 0.47228482 0.01538832 0.38021538 0.01311908 0.27826677 
0.01169170 0.76843662 0.01481006 0.65753997 0.01619635 0.56255458 0.01641221 0.47226656 0.01552451 0.38019974 0.01323513 0.27825499 
0.01179451 0.76841949 0.01494020 0.65752017 0.01633858 0.56253471 0.01655626 0.47224813 0.01566070 0.38018396 0.01335118 0.27824309 
0.01189733 0.76840222 0.01507034 0.65750021 0.01648081 0.56251467 0.01670031 0.47222954 0.01579689 0.38016805 0.01346723 0.27823109 
0.01200016 0.76838479 0.01520048 0.65748006 0.01662305 0.56249445 0.01684436 0.47221080 0.01593308 0.38015199 0.01358328 0.27821899 
0.01210299 0.76836722 0.01533064 0.65745975 0.01676529 0.56247405 0.01698842 0.47219189 0.01606927 0.38013580 0.01369933 0.27820679 
0.01220583 0.76834949 0.01546079 0.65743926 0.01690754 0.56245348 0.01713247 0.47217282 0.01620546 0.38011947 0.01381537 0.27819448 
0.01230868 0.76833162 0.01559096 0.65741859 0.01704979 0.56243274 0.01727653 0.47215358 0.01634165 0.38010300 0.01393141 0.27818206 
0.01241153 0.76831359 0.01572113 0.65739776 0.01719204 0.56241183 0.01742060 0.47213419 0.01647784 0.38008639 0.01404746 0.27816954 
0.01251440 0.76829541 0.01585131 0.65737675 0.01733430 0.56239073 0.01756466 0.47211463 0.01661404 0.38006965 0.01416350 0.27815692 
0.01261726 0.76827709 0.01598149 0.65735556 0.01747656 0.56236947 0.01770873 0.47209492 0.01675023 0.38005276 0.01427954 0.27814419 
0.01272014 0.76825861 0.01611168 0.65733420 0.01761883 0.56234803 0.01785280 0.47207504 0.01688642 0.38003574 0.01439557 0.27813136 
0.01282302 0.76823998 0.01624187 0.65731267 0.01776111 0.56232642 0.01799687 0.47205500 0.01702262 0.38001858 0.01451161 0.27811843 
0.01292591 0.76822120 0.01637208 0.65729097 0.01790338 0.56230463 0.01814094 0.47203480 0.01715881 0.38000128 0.01462765 0.27810539 
0.01302881 0.76820227 0.01650229 0.65726909 0.01804566 0.56228267 0.01828502 0.47201444 0.01729500 0.37998385 0.01474368 0.27809225 
0.01313172 0.76818319 0.01663250 0.65724704 0.01818795 0.56226054 0.01842910 0.47199392 0.01743120 0.37996627 0.01485971 0.27807900 
0.01323463 0.76816396 0.01676272 0.65722481 0.01833024 0.56223823 0.01857318 0.47197323 0.01756739 0.37994856 0.01497574 0.27806565 
0.01333755 0.76814458 0.01689295 0.65720241 0.01847254 0.56221574 0.01871726 0.47195239 0.01770359 0.37993071 0.01509177 0.27805220 
0.01344048 0.76812505 0.01702318 0.65717984 0.01861483 0.56219309 0.01886135 0.47193138 0.01783978 0.37991272 0.01520780 0.27803864 
0.01354341 0.76810537 0.01715343 0.65715709 0.01875714 0.56217025 0.01900543 0.47191021 0.01797598 0.37989460 0.01532383 0.27802497 
0.01364636 0.76808554 0.01728367 0.65713417 0.01889945 0.56214725 0.01914953 0.47188888 0.01811217 0.37987633 0.01543985 0.27801121 
0.01374931 0.76806556 0.01741393 0.65711108 0.01904176 0.56212407 0.01929362 0.47186739 0.01824837 0.37985793 0.01555588 0.27799734 
0.01385227 0.76804543 0.01754419 0.65708781 0.01918408 0.56210072 0.01943771 0.47184574 0.01838457 0.37983939 0.01567190 0.27798336 
0.01395523 0.76802514 0.01767446 0.65706437 0.01932640 0.56207719 0.01958181 0.47182393 0.01852076 0.37982071 0.01578792 0.27796928 
0.01405821 0.76800471 0.01780473 0.65704076 0.01946873 0.56205349 0.01972591 0.47180195 0.01865696 0.37980190 0.01590394 0.27795510 
0.01416119 0.76798413 0.01793501 0.65701697 0.01961107 0.56202961 0.01987002 0.47177982 0.01879316 0.37978295 0.01601996 0.27794081 
0.01426418 0.76796339 0.01806530 0.65699301 0.01975340 0.56200556 0.02001412 0.47175752 0.01892935 0.37976385 0.01613598 0.27792642 
0.01436718 0.76794251 0.01819560 0.65696888 0.01989575 0.56198134 0.02015823 0.47173507 0.01906555 0.37974462 0.01625199 0.27791193 
0.01447019 0.76792147 0.01832590 0.65694457 0.02003810 0.56195694 0.02030234 0.47171245 0.01920175 0.37972526 0.01636800 0.27789733 
0.01457320 0.76790029 0.01845621 0.65692008 0.02018045 0.56193237 0.02044645 0.47168967 0.01933795 0.37970575 0.01648402 0.27788263 
0.01467623 0.76787895 0.01858653 0.65689543 0.02032281 0.56190762 0.02059057 0.47166673 0.01947415 0.37968611 0.01660003 0.27786782 
0.01477926 0.76785747 0.01871686 0.65687060 0.02046517 0.56188270 0.02073469 0.47164362 0.01961035 0.37966633 0.01671603 0.27785291 
0.01488230 0.76783583 0.01884719 0.65684560 0.02060754 0.56185761 0.02087881 0.47162036 0.01974655 0.37964641 0.01683204 0.27783790 
0.01498535 0.76781404 0.01897753 0.65682042 0.02074991 0.56183234 0.02102294 0.47159694 0.01988275 0.37962635 0.01694805 0.27782278 
0.01508840 0.76779211 0.01910787 0.65679507 0.02089229 0.56180690 0.02116706 0.47157335 0.02001895 0.37960615 0.01706405 0.27780756 
0.01519147 0.76777002 0.01923823 0.65676955 0.02103468 0.56178129 0.02131119 0.47154960 0.02015515 0.37958582 0.01718005 0.27779223 
0.01529454 0.76774778 0.01936859 0.65674385 0.02117706 0.56175550 0.02145532 0.47152569 0.02029135 0.37956535 0.01729605 0.27777680 
0.01539763 0.76772539 0.01949896 0.65671798 0.02131946 0.56172953 0.02159946 0.47150163 0.02042755 0.37954474 0.01741205 0.27776127 
0.01550072 0.76770285 0.01962934 0.65669194 0.02146186 0.56170340 0.02174360 0.47147740 0.02056375 0.37952400 0.01752805 0.27774563 
0.01560382 0.76768016 0.01975972 0.65666572 0.02160426 0.56167708 0.02188774 0.47145300 0.02069995 0.37950311 0.01764405 0.27772989 
0.01570693 0.76765732 0.01989011 0.65663933 0.02174668 0.56165060 0.02203188 0.47142845 0.02083615 0.37948209 0.01776004 0.27771404 
0.01581005 0.76763433 0.02002051 0.65661276 0.02188909 0.56162394 0.02217603 0.47140374 0.02097236 0.37946093 0.01787603 0.27769810 
0.01591317 0.76761119 0.02015092 0.65658602 0.02203151 0.56159711 0.02232018 0.47137886 0.02110856 0.37943963 0.01799202 0.27768204 
0.01601631 0.76758789 0.02028134 0.65655911 0.02217394 0.56157010 0.02246433 0.47135383 0.02124476 0.37941820 0.01810801 0.27766589 
0.01611946 0.76756445 0.02041176 0.65653203 0.02231637 0.56154292 0.02260849 0.47132863 0.02138097 0.37939662 0.01822400 0.27764963 
0.01622261 0.76754086 0.02054219 0.65650477 0.02245881 0.56151557 0.02275264 0.47130327 0.02151717 0.37937491 0.01833998 0.27763326 
0.01632577 0.76751711 0.02067263 0.65647734 0.02260126 0.56148804 0.02289680 0.47127776 0.02165337 0.37935306 0.01845597 0.27761679 
0.01642895 0.76749322 0.02080308 0.65644973 0.02274371 0.56146033 0.02304097 0.47125208 0.02178958 0.37933108 0.01857195 0.27760022 
0.01653213 0.76746917 0.02093354 0.65642195 0.02288616 0.56143246 0.02318514 0.47122624 0.02192578 0.37930895 0.01868793 0.27758355 
0.01663532 0.76744498 0.02106400 0.65639400 0.02302862 0.56140441 0.02332931 0.47120023 0.02206199 0.37928669 0.01880391 0.27756677 
0.01673852 0.76742063 0.02119447 0.65636587 0.02317109 0.56137618 0.02347348 0.47117407 0.02219819 0.37926429 0.01891988 0.27754988 
0.01684173 0.76739614 0.02132495 0.65633757 0.02331356 0.56134779 0.02361765 0.47114775 0.02233440 0.37924175 0.01903586 0.27753290 
0.01694495 0.76737149 0.02145544 0.65630910 0.02345604 0.56131921 0.02376183 0.47112126 0.02247061 0.37921908 0.01915183 0.27751581 
0.01704818 0.76734669 0.02158594 0.65628045 0.02359852 0.56129047 0.02390601 0.47109462 0.02260681 0.37919626 0.01926780 0.27749861 
0.01715142 0.76732174 0.02171645 0.65625163 0.02374101 0.56126155 0.02405020 0.47106781 0.02274302 0.37917331 0.01938377 0.27748131 
0.01725467 0.76729664 0.02184696 0.65622264 0.02388351 0.56123246 0.02419439 0.47104084 0.02287923 0.37915023 0.01949974 0.27746391 
0.01735793 0.76727139 0.02197748 0.65619347 0.02402601 0.56120319 0.02433858 0.47101372 0.02301543 0.37912700 0.01961570 0.27744641 
0.01746120 0.76724599 0.02210801 0.65616413 0.02416852 0.56117375 0.02448277 0.47098643 0.02315164 0.37910364 0.01973167 0.27742880 
0.01756448 0.76722044 0.02223855 0.65613461 0.02431103 0.56114413 0.02462697 0.47095898 0.02328785 0.37908013 0.01984763 0.27741108 
0.01766777 0.76719474 0.02236910 0.65610492 0.02445356 0.56111435 0.02477117 0.47093137 0.02342406 0.37905650 0.01996359 0.27739327 
0.01777107 0.76716889 0.02249966 0.65607506 0.02459608 0.56108438 0.02491538 0.47090359 0.02356027 0.37903272 0.02007955 0.27737535 
0.01787438 0.76714289 0.02263022 0.65604503 0.02473861 0.56105425 0.02505958 0.47087566 0.02369648 0.37900881 0.02019550 0.27735732 
0.01797770 0.76711673 0.02276080 0.65601482 0.02488115 0.56102394 0.02520379 0.47084757 0.02383269 0.37898475 0.02031146 0.27733919 
0.01808103 0.76709043 0.02289138 0.65598444 0.02502370 0.56099345 0.02534801 0.47081931 0.02396890 0.37896056 0.02042741 0.27732096 
0.01818437 0.76706397 0.02302198 0.65595388 0.02516625 0.56096280 0.02549222 0.47079090 0.02410511 0.37893624 0.02054336 0.27730263 
0.01828772 0.76703737 0.02315258 0.65592315 0.02530881 0.56093197 0.02563644 0.47076232 0.02424132 0.37891177 0.02065931 0.27728419 
0.01839108 0.76701061 0.02328319 0.65589225 0.02545137 0.56090096 0.02578067 0.47073359 0.02437753 0.37888717 0.02077525 0.27726565 
0.01849445 0.76698371 0.02341381 0.65586117 0.02559394 0.56086978 0.02592490 0.47070469 0.02451374 0.37886243 0.02089120 0.27724700 
0.01859783 0.76695665 0.02354444 0.65582992 0.02573652 0.56083843 0.02606913 0.47067563 0.02464996 0.37883755 0.02100714 0.27722825 
0.01870122 0.76692944 0.02367507 0.65579850 0.02587910 0.56080690 0.02621336 0.47064641 0.02478617 0.37881254 0.02112308 0.27720940 
0.01880462 0.76690208 0.02380572 0.65576690 0.02602169 0.56077521 0.02635760 0.47061703 0.02492238 0.37878739 0.02123902 0.27719044 
0.01890804 0.76687457 0.02393638 0.65573513 0.02616429 0.56074333 0.02650184 0.47058749 0.02505860 0.37876210 0.02135495 0.27717138 
0.01901146 0.76684691 0.02406704 0.65570319 0.02630689 0.56071128 0.02664608 0.47055779 0.02519481 0.37873667 0.02147089 0.27715222 
0.01911490 0.76681910 0.02419772 0.65567107 0.02644950 0.56067906 0.02679033 0.47052793 0.02533102 0.37871111 0.02158682 0.27713295 
0.01921834 0.76679114 0.02432840 0.65563878 0.02659211 0.56064667 0.02693458 0.47049790 0.02546724 0.37868540 0.02170275 0.27711358 
0.01932180 0.76676303 0.02445910 0.65560632 0.02673474 0.56061410 0.02707883 0.47046772 0.02560345 0.37865956 0.02181868 0.27709410 
0.01942527 0.76673477 0.02458980 0.65557368 0.02687736 0.56058136 0.02722309 0.47043737 0.02573967 0.37863359 0.02193460 0.27707453 
0.01952874 0.76670635 0.02472051 0.65554087 0.02702000 0.56054844 0.02736735 0.47040687 0.02587589 0.37860747 0.02205052 0.27705484 
